CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned
CUST_002261,Female,76,Urban,14,Month-to-Month,58.35,816.9,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,,0,2023-09-07,,0
CUST_002262, Female,70,Suburban,45,Two Year,33.98,1529.1,Electronic Check,No,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,3.7,1,2021-02-19,,0
CUST_002263,Female,24,Urban,53,Month-to-Month,69.73,3695.69,Electronic Check,No,Yes,Yes,DSL,No,No,No,Yes,No,No,1,4.3,0,2020-06-24,2024-10-24,1
CUST_002264,Male,65,Urban,12,One Year,86.94,1043.28,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,4,,2,2023-11-06,,0
CUST_002265,Female,36,Rural,35,Month-to-Month,57.33,2006.55,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,No,No,No,Yes,1,9.5,0,2021-12-16,,0
CUST_002266,Female,43,Urban,37,Month-to-Month,94.1,3481.7,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,2,3.6,2,2021-10-17,2024-10-02,1
CUST_002267,Female,41,Urban,2,Month-to-Month,47.28,94.56,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,5.0,2,2024-09-01,2024-10-10,1
CUST_002268,Female,32,Urban,15,One Year,87.8,1317.0,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,0,2.7,0,2023-08-08,,0
CUST_002269,Male,56,Urban,30,Two Year,66.08,1982.4,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,1,7.4,1,2022-05-15,,0
CUST_002270,Female,43,Urban,1,Month-to-Month,48.03,48.03,Credit Card (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.4,0,2024-10-01,2024-10-05,1
CUST_002271,Male,34,Rural,23,Month-to-Month,31.1,715.3,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,2.1,0,2022-12-11,,0
CUST_002272,Male,22,Rural,70,One Year,83.74,5861.8,Mailed Check,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,1,,1,2019-01-31,,0
CUST_002273,Female,28,Suburban,2,Month-to-Month,55.2,110.4,Mailed Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,7.6,3,2024-09-01,2024-10-02,1
CUST_002274,Female,18,Urban,12,One Year,82.08,984.96,Bank Transfer (Automatic),No,No,No Phone Service,DSL,No,Yes,No,No,Yes,Yes,0,4.4,0,2023-11-06,,0
CUST_002275,Female,42,Suburban,1,Month-to-Month,74.87,74.87,Electronic Check,No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1,3.1,0,2024-10-01,,0
CUST_002276,Female,24,Urban,1,One Year,88.32,88.32,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,1,,0,2024-10-01,,0
CUST_002277,Female,38,Urban,33,Month-to-Month,104.96,3463.68,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,2,7.5,0,2022-02-14,2024-10-22,1
CUST_002278,Female,62,Rural,47,Month-to-Month,78.71,3699.37,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,Yes,No,No,0,,1,2020-12-21,,0
CUST_002279,Female,59,Urban,10,One Year,63.85,638.5,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,No,No,No,Yes,0,8.9,0,2024-01-05,,0
CUST_002280,Male,41,Urban,12,Month-to-Month,79.99,959.88,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,2,,0,2023-11-06,,0
CUST_002281,Male,40,Suburban,12,Month-to-Month,49.87,598.44,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,4.6,0,2023-11-06,,0
CUST_002282,Male,70,Suburban,7,Month-to-Month,68.62,480.34,Electronic Check,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,2,1.9,1,2024-04-04,2024-10-18,1
CUST_002283,Male,49,Urban,66,Month-to-Month,82.56,5448.96,Mailed Check,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,2,,1,2019-05-31,,0
CUST_002284,Male,37,Urban,19,Month-to-Month,40.6,771.4,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,9.0,1,2023-04-10,,0
CUST_002285,Male,20,Urban,6,Two Year,97.43,584.58,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,0,6.2,0,2024-05-04,,0
CUST_002286,Male,47,Suburban,32,One Year,98.94,3166.08,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,1,6.8,1,2022-03-16,,0
CUST_002287,Female,54,Urban,38,Month-to-Month,43.41,1649.58,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,No,No,No,No,5,8.5,4,2021-09-17,2024-10-14,1
CUST_002288,Male,32,Urban,53,Two Year,40.5,2146.5,Bank Transfer (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.7,0,2020-06-24,,0
CUST_002289,Female,46,Suburban,26,Month-to-Month,45.19,1174.94,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,5.1,0,2022-09-12,,0
CUST_002290,Male,36,Rural,45,One Year,83.31,3748.95,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,0,5.5,0,2021-02-19,,0
CUST_002291,Female,39,Urban,27,Month-to-Month,83.35,2250.45,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,1,6.9,0,2022-08-13,,0
CUST_002292,Male,18,Urban,40,One Year,98.38,3935.2,Mailed Check,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,2,,1,2021-07-19,,0
CUST_002293,Male,38,Suburban,25,One Year,38.91,972.75,Mailed Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,4.3,1,2022-10-12,,0
CUST_002294,Female,56,Suburban,5,One Year,88.72,443.6,Credit Card (Automatic),No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,3,5.7,0,2024-06-03,,0
CUST_002295,Male,32,Urban,2,Month-to-Month,69.25,138.5,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,2,1.8,0,2024-09-01,2024-10-05,1
CUST_002296,Male,42,Urban,60,Month-to-Month,79.08,4744.8,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,0,10.0,0,2019-11-27,,0
CUST_002297,Male,30,Urban,28,Month-to-Month,78.02,2184.56,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,0,6.3,0,2022-07-14,2024-10-14,1
CUST_002298,Male,47,Urban,31,Month-to-Month,59.87,1855.97,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,9.3,2,2022-04-15,,0
CUST_002299,Male,38,Suburban,48,Month-to-Month,61.67,2960.16,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,No,3,4.1,0,2020-11-21,,0
CUST_002300,Male,27,Urban,32,One Year,43.19,1382.08,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,9.2,1,2022-03-16,,0
CUST_002301,Female,61,Rural,31,Two Year,70.16,2174.96,Electronic Check,No,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,0,8.8,0,2022-04-15,,0
CUST_002302,Female,55,Suburban,48,Month-to-Month,60.7,2913.6,Electronic Check,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,1,4.0,1,2020-11-21,,0
CUST_002303,Female,32,Suburban,3,Month-to-Month,97.77,293.31,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,1,6.2,1,2024-08-02,,0
CUST_002304,Male,49,Urban,72,Two Year,70.67,5088.24,Bank Transfer (Automatic),No,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,No,1,4.1,0,2018-12-02,,0
CUST_002305,Female,50,Suburban,23,Two Year,77.64,1785.72,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,0,7.2,2,2022-12-11,,0
CUST_002306,Male,51,Urban,2,Month-to-Month,48.44,96.88,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,9.7,1,2024-09-01,,0
CUST_002307,Male,18,Rural,22,Month-to-Month,80.25,1765.5,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,1,7.6,0,2023-01-10,,0
CUST_002308,Female,57,Rural,16,One Year,56.76,908.16,Bank Transfer (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,6.8,2,2023-07-09,,0
CUST_002309,Male,33,Urban,45,One Year,71.47,3216.15,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,1,9.2,1,2021-02-19,,0
CUST_002310,Male,36,Urban,9,Month-to-Month,64.53,580.77,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,No,Yes,No,No,0,6.1,1,2024-02-04,,0
CUST_002311,Female,81,Urban,12,One Year,61.57,738.84,Mailed Check,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,5,,0,2023-11-06,,0
CUST_002312,Female,46,Suburban,51,One Year,54.49,2778.99,Mailed Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,1,2020-08-23,,0
CUST_002313,Female,36,Suburban,5,Month-to-Month,73.2,366.0,Electronic Check,No,Yes,Yes,DSL,No,No,No,No,Yes,No,1,7.8,0,2024-06-03,2024-10-07,1
CUST_002314,Female,18,Rural,18,One Year,68.82,1238.76,Mailed Check,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,1,7.5,0,2023-05-10,,0
CUST_002315,Female,62,Suburban,46,Month-to-Month,67.77,3117.42,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,No,No,No,No,Yes,5,,4,2021-01-20,2024-10-05,1
CUST_002316,Male,21,Urban,41,One Year,81.25,3331.25,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,3,4.9,0,2021-06-19,,0
CUST_002317,Male,26,Suburban,44,Month-to-Month,71.88,3162.72,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,6,3.8,0,2021-03-21,2024-10-06,1
CUST_002318,Male,37,Suburban,41,Month-to-Month,71.69,2939.29,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,3,5.1,0,2021-06-19,,0
CUST_002319,Male,63,Suburban,31,One Year,104.86,3250.66,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,1,9.2,0,2022-04-15,2024-10-27,1
CUST_002320,Male,53,Suburban,1,One Year,101.18,101.18,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,2,6.9,2,2024-10-01,2024-10-29,1
CUST_002321,Female,39,Suburban,1,Two Year,75.9,75.9,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,No,No,No,4,5.9,2,2024-10-01,,0
CUST_002322,Female,46,Suburban,32,Month-to-Month,40.8,1305.6,Mailed Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,,1,2022-03-16,,0
CUST_002323,Female,32,Suburban,3,Month-to-Month,92.77,278.31,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,2,8.4,0,2024-08-02,2024-10-13,1
CUST_002324,Male,44,Suburban,12,Two Year,75.25,903.0,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,3,8.6,0,2023-11-06,,0
CUST_002325,Female,43,Suburban,55,One Year,84.69,4657.95,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,0,,1,2020-04-25,,0
CUST_002326,Female,56,Suburban,41,Two Year,47.52,1948.32,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.1,0,2021-06-19,,0
CUST_002327,Female,56,Suburban,13,Month-to-Month,61.79,803.27,Credit Card (Automatic),No,Yes,No,DSL,Yes,No,No,No,Yes,No,1,6.7,0,2023-10-07,2024-10-09,1
CUST_002328,Male,49,Suburban,12,Month-to-Month,85.85,1030.2,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,0,7.2,0,2023-11-06,,0
CUST_002329,Female,36,Urban,21,Month-to-Month,41.04,861.84,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,1,2023-02-09,,0
CUST_002330,Male,53,Urban,30,Two Year,43.7,1311.0,Bank Transfer (Automatic),Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,2.4,0,2022-05-15,,0
CUST_002331,Male,40,Urban,5,Two Year,43.75,218.75,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,,1,2024-06-03,,0
CUST_002332,Male,25,Suburban,38,Month-to-Month,55.79,2120.02,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,,0,2021-09-17,,0
CUST_002333,Female,35,Suburban,33,Month-to-Month,40.49,1336.17,Bank Transfer (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,10.0,2,2022-02-14,,0
CUST_002334,Female,43,Rural,34,Month-to-Month,108.86,3701.24,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,1,4.2,0,2022-01-15,,0
CUST_002335,Male,55,Urban,23,One Year,81.39,1871.97,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1,9.5,1,2022-12-11,,0
CUST_002336,Male,39,Urban,6,Month-to-Month,49.51,297.06,Mailed Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.1,4,2024-05-04,,0
CUST_002337,Male,23,Urban,43,One Year,48.38,2080.34,Mailed Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.4,1,2021-04-20,,0
CUST_002338,Male,42,Urban,40,Month-to-Month,79.74,3189.6,Electronic Check,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,3,6.7,1,2021-07-19,,0
CUST_002339,Male,43,Suburban,43,Month-to-Month,71.26,3064.18,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,4,6.3,1,2021-04-20,,0
CUST_002340,Male,44,Urban,22,Month-to-Month,69.57,1530.54,Mailed Check,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,5,2.1,0,2023-01-10,2024-10-20,1
CUST_002341,Female,55,Suburban,12,One Year,41.56,498.72,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.8,0,2023-11-06,,0
CUST_002342,Male,57,Suburban,26,Month-to-Month,86.75,2255.5,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,1,,1,2022-09-12,,0
CUST_002343,Male,33,Suburban,12,Two Year,58.46,701.52,Electronic Check,No,Yes,Yes,DSL,No,No,No,No,No,No,1,,1,2023-11-06,,0
CUST_002344,Male,32,Rural,33,One Year,51.57,1701.81,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,No,No,No,No,No,2,,0,2022-02-14,,0
CUST_002345,Female,26,Urban,51,Month-to-Month,46.29,2360.79,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.4,1,2020-08-23,,0
CUST_002346,Female,52,Urban,53,Month-to-Month,82.19,4356.07,Mailed Check,No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,0,,1,2020-06-24,2024-10-22,1
CUST_002347,Female,63,Rural,30,Two Year,88.65,2659.5,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,2,6.2,0,2022-05-15,,0
CUST_002348,Male,37,Rural,2,Month-to-Month,83.12,166.24,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,4,6.2,0,2024-09-01,,0
CUST_002349,Female,38,Urban,34,Month-to-Month,66.75,2269.5,Credit Card (Automatic),No,Yes,Yes,DSL,No,No,No,Yes,No,No,2,6.0,2,2022-01-15,2024-10-29,1
CUST_002350,Male,64,Urban,4,Two Year,64.1,256.4,Electronic Check,No,Yes,Yes,DSL,No,No,No,No,Yes,No,1,5.0,2,2024-07-03,,0
CUST_002351,Female,49,Urban,4,One Year,82.18,328.72,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,0,6.2,0,2024-07-03,,0
CUST_002352,Female,48,Urban,69,Month-to-Month,83.47,5759.43,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,0,6.2,0,2019-03-02,,0
CUST_002353,Female,24,Rural,52,Month-to-Month,76.39,3972.28,Mailed Check,No,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,1,3.6,0,2020-07-24,2024-10-22,1
CUST_002354,Female,52,Suburban,12,Two Year,81.48,977.76,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,0,6.7,0,2023-11-06,,0
CUST_002355,Female,28,Urban,32,Month-to-Month,77.22,2471.04,Bank Transfer (Automatic),No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,3,,0,2022-03-16,,0
CUST_002356,Male,24,Rural,8,Month-to-Month,31.26,250.08,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,4.8,4,2024-03-05,2024-10-13,1
CUST_002357,Female,36,Suburban,39,Month-to-Month,82.05,3199.95,Electronic Check,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,0,7.6,2,2021-08-18,,0
CUST_002358,Male,33,Urban,1,Month-to-Month,66.87,66.87,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,3,4.5,2,2024-10-01,2024-10-09,1
CUST_002359,Female,38,Rural,14,Two Year,90.24,1263.36,Electronic Check,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3,,1,2023-09-07,,0
CUST_002360,Male,20,Rural,41,One Year,71.84,2945.44,Electronic Check,No,No,No Phone Service,DSL,No,Yes,Yes,Yes,Yes,No,0,4.9,0,2021-06-19,,0
CUST_002361,Male,56,Rural,6,One Year,94.37,566.22,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,0,3.8,1,2024-05-04,,0
CUST_002362,Male,58,Suburban,47,Two Year,86.1,4046.7,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,0,5.8,0,2020-12-21,,0
CUST_002363,Male,18,Suburban,2,Month-to-Month,88.65,177.3,Electronic Check,No,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,0,6.8,2,2024-09-01,,0
CUST_002364,Female,56,Urban,46,Month-to-Month,58.5,2691.0,Electronic Check,No,Yes,No,DSL,No,No,Yes,No,No,No,0,6.7,0,2021-01-20,,0
CUST_002365,Female,29,Suburban,30,One Year,80.56,2416.8,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,0,4.8,0,2022-05-15,,0
CUST_002366,Male,54,Rural,19,Month-to-Month,31.54,599.26,Electronic Check,Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,4.8,3,2023-04-10,2024-10-22,1
CUST_002367,Male,40,Urban,41,Month-to-Month,79.43,3256.63,Electronic Check,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,1,7.7,1,2021-06-19,,0
CUST_002368,Female,42,Suburban,39,Month-to-Month,91.08,3552.12,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,3,4.5,0,2021-08-18,2024-10-21,1
CUST_002369,Male,39,Suburban,60,Month-to-Month ,42.53,2551.8,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,No,No,No,No,0,6.9,0,2019-11-27,,0
CUST_002370,Female,60,Urban,20,Month-to-Month,82.27,1645.4,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,1,3.9,1,2023-03-11,,0
CUST_002371,Female,23,Suburban,61,Month-to-Month,91.2,5563.2,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,0,,0,2019-10-28,,0
CUST_002372,Female,51,Urban,5,Month-to-Month,75.05,375.25,Electronic Check,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,0,1.8,3,2024-06-03,,0
CUST_002373,Female,58,Suburban,1,Month-to-Month,44.91,44.91,Bank Transfer (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.8,0,2024-10-01,2024-10-03,1
CUST_002374,Male,52,Urban,62,Month-to-Month,65.15,4039.3,Electronic Check,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,3,5.8,1,2019-09-28,2024-10-08,1
CUST_002375,Female,76,Rural,33,Month-to-Month,99.35,3278.55,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,1,5.2,0,2022-02-14,2024-10-28,1
CUST_002376,Male,34,Urban,14,Two Year,82.74,1158.36,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,0,8.7,1,2023-09-07,,0
CUST_002377,Male,56,Urban,71,Two Year,76.36,5421.56,Electronic Check,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,2,4.7,0,2019-01-01,2024-10-04,1
CUST_002378,Female,40,Urban,16,One Year,81.47,1303.52,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,4,,0,2023-07-09,,0
CUST_002379,Male,60,Rural,43,Two Year,88.22,3793.46,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,3,6.9,0,2021-04-20,,0
CUST_002380,Female,41,Suburban,53,Two Year,73.93,3918.29,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,0,9.3,1,2020-06-24,,0
CUST_002381,Female,36,Suburban,12,Month-to-Month,33.61,403.32,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,9.6,4,2023-11-06,,0
CUST_002382,Female,61,Suburban,22,Month-to-Month,51.74,1138.28,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,No,No,2,5.1,1,2023-01-10,,0
CUST_002383,Female,34,Suburban,2,Two Year,102.08,204.16,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,1,7.8,1,2024-09-01,,0
CUST_002384,Male,20,Urban,1,One Year,61.57,61.57,Credit Card (Automatic),Yes,Yes,No,DSL,No,No,No,No,No,Yes,2,10.0,1,2024-10-01,,0
CUST_002385,Male,34,Suburban,8,Month-to-Month,90.17,721.36,Credit Card (Automatic),No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,0,7.5,2,2024-03-05,,0
CUST_002386,Female,51,Urban,32,One Year,81.96,2622.72,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,1,5.7,0,2022-03-16,,0
CUST_002387,Male,62,Rural,1,Month-to-Month,46.04,46.04,Mailed Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,3.2,0,2024-10-01,2024-10-24,1
CUST_002388,Female,43,Suburban,11,Month-to-Month,82.01,902.11,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,0,2.4,1,2023-12-06,2024-10-23,1
CUST_002389,Female,61,Urban,12,Month-to-Month,57.87,694.44,Mailed Check,Yes,Yes,No,DSL,No,No,Yes,No,No,No,3,,1,2023-11-06,,0
CUST_002390,Female,21,Urban,1,Month-to-Month,79.43,79.43,Mailed Check,No,Yes,Yes,DSL,Yes,No,No,No,Yes,No,1,10.0,1,2024-10-01,2024-10-02,1
CUST_002391,Male,35,Suburban,4,Month-to-Month,69.31,277.24,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,2,6.4,2,2024-07-03,2024-10-19,1
CUST_002392,Male,37,Urban,2,Two Year,64.45,128.9,Credit Card (Automatic),No,Yes,No,DSL,No,No,No,No,Yes,No,3,6.9,1,2024-09-01,,0
CUST_002393,Male,40,Urban,45,Month-to-Month,68.38,3077.1,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,4,5.2,1,2021-02-19,,0
CUST_002394,Male,43,Urban,35,Month-to-Month,66.29,2320.15,Electronic Check,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,3,7.5,0,2021-12-16,,0
CUST_002395,Female,52,Suburban,46,Month-to-Month,71.87,3306.02,Electronic Check,No,Yes,No,DSL,No,No,No,Yes,Yes,No,1,6.2,0,2021-01-20,2024-10-30,1
CUST_002396,Male,35,Suburban,13,One Year,77.96,1013.48,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,5,4.1,0,2023-10-07,,0
CUST_002397,Male,44,Urban,24,Two Year,45.57,1093.68,Mailed Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,2.8,0,2022-11-11,,0
CUST_002398,Male,41,Urban,45,Month-to-Month,80.45,3620.25,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,0,,0,2021-02-19,2024-10-03,1
